text,label
очисти завершённые задачи сделать отчет,TASK_DELETE
переименуй задачу подготовить презентацию,TASK_UPDATE
исправь задачу сделать отчет,TASK_UPDATE
назначь закончить лабораторную ответственным,TASK_UPDATE
что-то нужно сделать с {},AMBIGUOUS
исключи задачу подготовить презентацию,TASK_DELETE
убрать из списка закончить лабораторную,TASK_DELETE
покажи активные задачи,TASK_QUERY
покажи текущие дела,TASK_QUERY
напомни мне подготовить презентацию,TASK_CREATE
убери из бэклога закончить лабораторную,TASK_DELETE
какие задачи открыты,TASK_QUERY
сделай что-нибудь с задачей,AMBIGUOUS
очисти завершённые задачи закончить лабораторную,TASK_DELETE
"добавь в бэклог позвонить клиенту до 2026-04-05T06:14:57Z, приоритет высокий, проект Учебный проект, описание: лаборато́рная работа по ТАТД, как дочернюю к задаче подготовить презентацию",TASK_CREATE
нужно не забыть сделать отчет,TASK_CREATE
"добавь в список закончить лабораторную до 2026-04-18T19:14:58Z, приоритет низкий, проект Проект A, описание: сделать отчет по лабораторной",TASK_CREATE
поставь в очередь подготовить презентацию,TASK_CREATE
список задач,TASK_QUERY
который час,UNKNOWN
отметь купить молоко завершённой,TASK_UPDATE
спиши задачу закончить лабораторную,TASK_DELETE
убрать из списка подготовить презентацию,TASK_DELETE
готово позвонить клиенту,TASK_UPDATE
измени закончить лабораторную задачи,TASK_UPDATE
покажи текущие дела,TASK_QUERY
задачи по проекту {} на этой неделе,TASK_QUERY
мои дела на сегодня,TASK_QUERY
какая погода сегодня,UNKNOWN
ликвидируй задачу купить молоко,TASK_DELETE
